qtype_Computational,qtype_Descriptive,qtype_Differentiate,qtype_Discrete,qtype_Mathematical,qtype_Other,qtype_Proof,qtype_Statistical,qtype_What,keyword_count,keyword_tfidf,sentence_count,readability_scores,avg_word_length,difficulty_level_encoded
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8,5.612931384945703,2,33.49090909090909,6.0,2.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,4.954343103951998,1,41.400000000000006,5.571428571428571,2.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4.244224234745119,2,33.2,7.0,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4.367003075316014,2,33.2,6.333333333333333,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,3.731288458928292,2,36.44615384615385,6.0,2.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,5.043117612630382,4,30.253333333333337,6.428571428571429,2.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4.957091806979407,2,32.333333333333336,6.571428571428571,2.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4.674126964077036,2,32.0,6.0,2.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,3.4752416311958907,2,29.666666666666664,5.125,2.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,4.668624425183022,2,33.49090909090909,5.0,2.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,4.380683894094278,2,37.992592592592594,5.533333333333333,2.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4,5.282300111157464,1,33.49090909090909,6.714285714285714,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,5.781244510198632,2,34.0,5.857142857142857,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,3.852266576661633,1,39.15555555555556,6.0,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,5.29013145490642,2,30.700000000000003,5.777777777777778,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4.567576630489637,1,38.2,6.2,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4.669741755242835,1,34.71111111111112,5.6,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,5.332055395668924,2,27.21538461538462,5.166666666666667,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3.789223232825613,2,34.0,6.5,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4.669741755242835,2,28.466666666666665,5.2,2.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4.156751883750528,1,37.08571428571428,6.0,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,5.633981446836943,2,29.666666666666664,4.75,2.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,5.846442680108679,1,37.12727272727273,6.142857142857143,2.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,3.885768445605689,1,33.49090909090909,5.857142857142857,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,4.988414826403623,0,38.66666666666666,6.588235294117647,2.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,4.888450756422502,2,31.371428571428574,5.875,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3.5943609936818404,1,38.2,6.0,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,4.51656592998177,2,37.66666666666667,5.444444444444445,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,4.733610466480766,2,35.0,5.2,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,4.524538345340451,2,29.28235294117647,6.25,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,7.549851346956101,0,48.58723404255319,4.771428571428571,2.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4.380964633021793,2,31.290909090909096,4.5,2.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,7.452332463585046,3,36.29803921568627,5.476190476190476,2.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4.468212499868834,2,26.957894736842107,6.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,28,7.736989009868465,6,32.89962546816479,4.803571428571429,2.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13,9.73794452117056,4,34.17142857142857,5.12,2.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4.562773075067983,2,28.51428571428572,5.428571428571429,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,5.2061183038120245,2,24.333333333333336,4.375,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3.9315061920470806,1,38.2,6.333333333333333,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4.696081850613598,1,40.763636363636365,6.5,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,8.52497743194734,1,39.15555555555556,7.0,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,3.545093032808397,1,33.49090909090909,7.4,1.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21,6.477343307131104,4,22.094117647058823,3.391304347826087,2.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4.029049544213931,2,33.369230769230775,5.75,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,5.874243549073019,2,30.29230769230769,7.0,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3.446752634467034,1,38.2,6.6,1.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,4.797646033915765,1,24.0,4.75,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4.970557234598089,1,38.2,5.2,1.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23,7.93491583810039,5,30.73454545454545,4.555555555555555,2.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4.7702272647085175,2,29.066666666666663,6.142857142857143,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,3.8674374419418505,1,35.333333333333336,6.0,2.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4.576388815040029,2,32.4,7.0,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4.831173968507367,2,32.4,4.833333333333333,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,4.117483921845665,2,32.91111111111112,5.2,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4.480984618957793,2,32.4,6.285714285714286,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3.965492170681917,1,34.0,8.75,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,4.552519481680418,1,29.85454545454545,4.5,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5,5.851926038584463,2,33.2,6.125,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4.110446794495154,1,35.73333333333334,6.0,1.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4,4.133421716213827,2,34.71111111111112,5.0,1.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7,6.6760174483089285,2,37.12727272727273,6.076923076923077,2.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4.122140033522769,1,29.81538461538462,4.428571428571429,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4.7702272647085175,2,29.066666666666663,6.142857142857143,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,3.8674374419418505,1,35.333333333333336,6.0,2.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4.576388815040029,2,32.4,7.0,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4.831173968507367,2,32.4,4.833333333333333,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,4.117483921845665,2,32.91111111111112,5.2,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4.480984618957793,2,32.4,6.285714285714286,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3.965492170681917,1,34.0,8.75,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,4.552519481680418,1,29.85454545454545,4.5,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5,5.851926038584463,2,33.2,6.125,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4.110446794495154,1,35.73333333333334,6.0,1.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4,4.133421716213827,2,34.71111111111112,5.0,1.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7,6.6760174483089285,2,37.12727272727273,6.076923076923077,2.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4.122140033522769,1,29.81538461538462,4.428571428571429,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4.7702272647085175,2,29.066666666666663,6.142857142857143,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,3.8674374419418505,1,35.333333333333336,6.0,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4.576388815040029,2,32.4,7.0,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4.831173968507367,2,32.4,4.833333333333333,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,4.117483921845665,2,32.91111111111112,5.2,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4.480984618957793,2,32.4,6.285714285714286,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3.965492170681917,1,34.0,8.75,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,4.552519481680418,1,29.85454545454545,4.5,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5,5.851926038584463,2,33.2,6.125,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4.110446794495154,1,35.73333333333334,6.0,1.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4,4.133421716213827,2,34.71111111111112,5.0,1.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7,6.6760174483089285,2,37.12727272727273,6.076923076923077,2.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4.122140033522769,1,29.81538461538462,4.428571428571429,1.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,4.430183158105406,1,28.200000000000003,7.5,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4.675409840834307,2,32.4,6.571428571428571,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,3.8674374419418505,1,35.333333333333336,6.0,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4.552438720662833,2,30.0,4.25,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,4.256113357957654,2,32.91111111111112,5.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4.634001617048867,2,31.290909090909096,6.0,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3.965492170681917,1,34.0,8.75,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,5.805401502152247,1,37.08571428571428,5.8,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5,5.851926038584463,2,33.2,6.125,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4.110446794495154,1,35.73333333333334,6.0,1.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4,4.133421716213827,2,34.71111111111112,5.0,1.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7,6.6760174483089285,2,37.12727272727273,6.076923076923077,2.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4.076502359938962,1,31.31428571428572,4.5,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,5.623260258929254,2,33.2,6.2,2.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4.504861291156758,2,34.92727272727273,5.142857142857143,2.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,5.454525748432023,3,32.77142857142857,6.461538461538462,2.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4.569490520692867,1,31.371428571428574,6.0,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4.911473318198661,2,30.266666666666666,5.0,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3.713637140549644,1,38.2,6.4,2.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,5.774869312020568,1,29.85454545454545,5.0,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,5.86730351416079,1,40.0,5.714285714285714,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.6749870150844144,1,35.73333333333334,7.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,3.587923400832846,2,27.654545454545453,6.2,1.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,3.954379655149044,1,33.2,7.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4.252281367748115,0,24.666666666666668,4.375,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,3.9321598289993114,1,40.763636363636365,5.833333333333333,2.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4.504861291156758,2,34.92727272727273,5.142857142857143,2.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,4.9799308937844495,1,25.822222222222223,5.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,5.070981221548588,1,37.12727272727273,5.142857142857143,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,3.9031181059830686,1,33.49090909090909,5.857142857142857,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3.4185393754310582,2,31.290909090909096,5.333333333333333,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3.98633757291668,1,35.73333333333334,6.75,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,3.5148314461339525,2,27.21538461538462,6.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.4864576730015067,1,34.0,5.0,1.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,5.124196890659474,1,34.71111111111112,5.0,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3.968852734467925,1,26.0,6.333333333333333,2.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,3.3225178982800627,1,39.15555555555556,6.0,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4.170638637004833,0,24.666666666666668,4.125,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,5.333518817156605,2,36.46666666666666,6.571428571428571,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,3.834322777258678,2,32.0,6.3,2.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,4.524735826911195,1,33.9,5.625,2.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,4.782514363262552,1,33.16190476190476,5.1,2.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7,5.224886650081317,2,33.98823529411765,6.111111111111111,2.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,3.8823649667716857,1,38.13333333333334,6.333333333333333,2.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4.381654445121555,2,27.654545454545453,4.888888888888889,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,3.976842976679272,3,29.066666666666663,6.714285714285714,2.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4.861487572315008,3,35.180952380952384,5.8,2.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,5.9087749799392775,4,35.592982456140355,6.0,2.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,5.339484987287412,2,34.42702702702703,6.476190476190476,2.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6,5.042834712353297,1,35.333333333333336,4.75,1.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6,4.516309913893254,1,32.666666666666664,6.0,2.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,3.7252635430822094,2,33.98823529411765,6.3,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,3.625315781583014,1,39.74117647058824,5.636363636363637,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,5.099610992179113,2,29.28235294117647,5.3,2.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4.028846805447403,2,32.48888888888889,5.4,2.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4.957091806979407,2,32.333333333333336,6.571428571428571,2.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4.8077196328383005,2,34.71111111111112,4.5,2.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,5.333518817156605,2,36.46666666666666,6.571428571428571,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,3.834322777258678,2,32.0,6.3,2.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,4.524735826911195,1,33.9,5.625,2.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,4.782514363262552,1,33.16190476190476,5.1,2.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7,5.224886650081317,2,33.98823529411765,6.111111111111111,2.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,3.8823649667716857,1,38.13333333333334,6.333333333333333,2.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4.034492293515435,1,29.85454545454545,5.714285714285714,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,3.976842976679272,3,29.066666666666663,6.714285714285714,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4.861487572315008,3,35.180952380952384,5.8,2.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,6.307601962403622,2,36.93333333333334,5.5,2.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,4.739326684739568,2,31.672727272727272,5.75,2.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,5.339484987287412,2,34.42702702702703,6.476190476190476,2.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6,5.042834712353297,1,35.333333333333336,4.75,1.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6,4.516309913893254,1,32.666666666666664,6.0,2.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,3.7252635430822094,2,33.98823529411765,6.3,2.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,3.625315781583014,1,39.74117647058824,5.636363636363637,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,5.099610992179113,2,29.28235294117647,5.3,2.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4.028846805447403,2,32.48888888888889,5.4,2.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4.957091806979407,2,32.333333333333336,6.571428571428571,2.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4.8077196328383005,2,34.71111111111112,4.5,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4.253853446906867,2,30.0,6.6,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2.692631973757493,2,28.466666666666665,5.25,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4,3.6537018120929,1,38.2,6.0,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3.755100374262363,1,37.08571428571428,4.5,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4.106228964066963,1,38.2,6.25,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,5.093470482876246,2,29.066666666666663,7.2,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3.6030600179709737,1,39.15555555555556,5.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,5.339889726441948,2,30.29230769230769,5.714285714285714,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,5.14443407539334,2,29.666666666666664,5.142857142857143,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4.014024294191343,0,28.200000000000003,4.4,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,5.205268324191676,1,35.969230769230776,5.5,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,5.093470482876246,2,29.066666666666663,7.2,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4.225808023002111,2,32.4,5.857142857142857,2.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4.360541814610327,2,34.92727272727273,5.0,2.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4.130938308218465,1,33.49090909090909,6.833333333333333,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,6.468921659980714,1,37.08571428571428,6.8,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,3.885259979551421,2,30.29230769230769,5.571428571428571,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4.65402873395936,1,36.0,6.333333333333333,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4,4.596711819763462,2,31.371428571428574,6.5,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4.003978401675847,0,30.266666666666666,4.5,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,5.317640628818239,1,41.06666666666666,5.35,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,4.6233217016839,3,36.391397849462365,5.611111111111111,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,5.575704756767035,4,32.863157894736844,5.241379310344827,2.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,4.49852522432097,3,37.365765765765765,5.571428571428571,2.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,4.25249535839032,2,28.200000000000003,5.857142857142857,2.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3.742848949702952,1,33.2,5.6,2.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4.281082785075625,1,27.33333333333334,4.818181818181818,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,3.8751012292473104,1,31.31428571428572,5.571428571428571,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,3.945988479460385,1,32.89230769230769,4.857142857142857,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4.694804812586341,2,34.22857142857143,5.285714285714286,2.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4,4.532509684668881,2,29.063157894736847,5.125,2.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,4.385641634584846,2,28.51428571428572,4.6,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4.626666582406144,2,28.200000000000003,5.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3.635886057087527,2,26.0,6.75,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4.354957534800512,0,30.266666666666666,4.666666666666667,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,6.270219933069932,4,33.05136612021858,5.454545454545454,2.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,5.535229776836332,2,38.6,5.571428571428571,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,6.63936879351134,4,35.29259259259259,6.533333333333333,2.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,5.2873606861897775,1,40.66666666666667,6.1,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,5.01206041467143,1,34.71111111111112,5.4,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5.355887398594836,1,29.066666666666663,8.25,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15,6.263049058707301,8,26.562962962962963,4.5,1.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,26,7.365678609772559,8,32.03333333333333,5.026315789473684,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,6.7875906562957615,6,34.753211009174315,5.042553191489362,1.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17,6.513622807073201,5,33.487719298245615,5.777777777777778,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,5.233709414884227,3,36.11014492753623,4.75,1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15,5.854586061243237,2,37.46829268292683,4.909090909090909,2.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,6.100326456476212,2,36.0,6.2727272727272725,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4.860560611209227,3,29.633333333333333,5.75,1.0
